Date,Open,High,Low,Close,Adj Close,Volume,Crypto
"Jan 1, 2025",0.000983,0.000983,0.000983,0.000983,0.000983,-,Arbitrum (ARB)
"Dec 31, 2024",0.000983,0.000983,0.000983,0.000983,0.000983,-,Arbitrum (ARB)
"Dec 30, 2024",0.000983,0.000983,0.000983,0.000983,0.000983,-,Arbitrum (ARB)
"Dec 29, 2024",0.000983,0.000983,0.000983,0.000983,0.000983,-,Arbitrum (ARB)
"Dec 28, 2024",0.000983,0.000983,0.000983,0.000983,0.000983,-,Arbitrum (ARB)
"Dec 27, 2024",0.000983,0.000983,0.000983,0.000983,0.000983,-,Arbitrum (ARB)
"Dec 26, 2024",0.000994,0.000998,0.000983,0.000983,0.000983,-,Arbitrum (ARB)
"Dec 25, 2024",0.000987,0.000994,0.000976,0.000994,0.000994,-,Arbitrum (ARB)
"Dec 24, 2024",0.000947,0.000993,0.000935,0.000987,0.000987,-,Arbitrum (ARB)
"Dec 23, 2024",0.000951,0.000964,0.000925,0.000947,0.000947,-,Arbitrum (ARB)
"Dec 22, 2024",0.000973,0.000973,0.000943,0.000951,0.000951,-,Arbitrum (ARB)
"Dec 21, 2024",0.000977,0.000995,0.000965,0.000973,0.000973,-,Arbitrum (ARB)
"Dec 20, 2024",0.000976,0.000980,0.000923,0.000977,0.000977,-,Arbitrum (ARB)
"Dec 19, 2024",0.001002,0.001026,0.000958,0.000976,0.000976,-,Arbitrum (ARB)
"Dec 18, 2024",0.001062,0.001065,0.001002,0.001002,0.001002,-,Arbitrum (ARB)
"Dec 17, 2024",0.001060,0.001082,0.001054,0.001062,0.001062,-,Arbitrum (ARB)
"Dec 16, 2024",0.001044,0.001078,0.001034,0.001060,0.001060,-,Arbitrum (ARB)
"Dec 15, 2024",0.001014,0.001050,0.001012,0.001044,0.001044,-,Arbitrum (ARB)
"Dec 14, 2024",0.001015,0.001026,0.001007,0.001014,0.001014,-,Arbitrum (ARB)
"Dec 13, 2024",0.001000,0.001019,0.000993,0.001015,0.001015,-,Arbitrum (ARB)
"Dec 12, 2024",0.001012,0.001025,0.000994,0.001000,0.001000,-,Arbitrum (ARB)
"Dec 11, 2024",0.000967,0.001019,0.000958,0.001012,0.001012,-,Arbitrum (ARB)
"Dec 10, 2024",0.000975,0.000982,0.000944,0.000967,0.000967,2,Arbitrum (ARB)
"Dec 9, 2024",0.001014,0.001014,0.000956,0.000975,0.000975,-,Arbitrum (ARB)
"Dec 8, 2024",0.000999,0.001014,0.000989,0.001014,0.001014,-,Arbitrum (ARB)
"Dec 7, 2024",0.001000,0.001005,0.000991,0.000999,0.000999,-,Arbitrum (ARB)
"Dec 6, 2024",0.000971,0.001020,0.000965,0.001000,0.001000,-,Arbitrum (ARB)
"Dec 5, 2024",0.000988,0.001036,0.000940,0.000966,0.000966,-,Arbitrum (ARB)
"Dec 4, 2024",0.000960,0.000992,0.000948,0.000988,0.000988,-,Arbitrum (ARB)
"Dec 3, 2024",0.000959,0.000962,0.000936,0.000960,0.000960,-,Arbitrum (ARB)
"Dec 2, 2024",0.000973,0.000981,0.000946,0.000959,0.000959,-,Arbitrum (ARB)
"Dec 1, 2024",0.000965,0.000978,0.000958,0.000973,0.000973,-,Arbitrum (ARB)
"Nov 30, 2024",0.000975,0.000975,0.000962,0.000965,0.000965,-,Arbitrum (ARB)
"Nov 29, 2024",0.000957,0.000986,0.000954,0.000975,0.000975,-,Arbitrum (ARB)
"Nov 28, 2024",0.000960,0.000966,0.000947,0.000957,0.000957,-,Arbitrum (ARB)
"Nov 27, 2024",0.000920,0.000974,0.000918,0.000960,0.000960,-,Arbitrum (ARB)
"Nov 26, 2024",0.000931,0.000950,0.000908,0.000920,0.000920,-,Arbitrum (ARB)
"Nov 25, 2024",0.000979,0.000989,0.000929,0.000931,0.000931,-,Arbitrum (ARB)
"Nov 24, 2024",0.000978,0.000986,0.000958,0.000979,0.000979,-,Arbitrum (ARB)
"Nov 23, 2024",0.000990,0.000990,0.000973,0.000978,0.000978,-,Arbitrum (ARB)
"Nov 22, 2024",0.000985,0.000996,0.000973,0.000990,0.000990,-,Arbitrum (ARB)
"Nov 21, 2024",0.000943,0.000988,0.000942,0.000985,0.000985,-,Arbitrum (ARB)
"Nov 20, 2024",0.000923,0.000949,0.000917,0.000943,0.000943,3,Arbitrum (ARB)
"Nov 19, 2024",0.000906,0.000940,0.000904,0.000923,0.000923,-,Arbitrum (ARB)
"Nov 18, 2024",0.000898,0.000925,0.000895,0.000906,0.000906,-,Arbitrum (ARB)
"Nov 17, 2024",0.000906,0.000914,0.000889,0.000898,0.000898,-,Arbitrum (ARB)
"Nov 16, 2024",0.000911,0.000917,0.000902,0.000906,0.000906,-,Arbitrum (ARB)
"Nov 15, 2024",0.001743,0.001769,0.000879,0.000911,0.000911,16,Arbitrum (ARB)
"Nov 14, 2024",0.001809,0.001833,0.001738,0.001743,0.001743,-,Arbitrum (ARB)
"Nov 13, 2024",0.002643,0.002658,0.001745,0.001809,0.001809,1,Arbitrum (ARB)
"Nov 12, 2024",0.000886,0.002698,0.000870,0.002643,0.002643,14,Arbitrum (ARB)
"Nov 11, 2024",0.000805,0.000896,0.000803,0.000886,0.000886,-,Arbitrum (ARB)
"Nov 10, 2024",0.000767,0.000812,0.000766,0.000805,0.000805,-,Arbitrum (ARB)
"Nov 9, 2024",0.000765,0.000769,0.000758,0.000767,0.000767,-,Arbitrum (ARB)
"Nov 8, 2024",0.000760,0.000773,0.000757,0.000765,0.000765,-,Arbitrum (ARB)
"Nov 7, 2024",0.000756,0.000769,0.000745,0.000760,0.000760,11,Arbitrum (ARB)
"Nov 6, 2024",0.000694,0.000764,0.000694,0.000756,0.000756,-,Arbitrum (ARB)
"Nov 5, 2024",0.000678,0.000704,0.000675,0.000694,0.000694,-,Arbitrum (ARB)
"Nov 4, 2024",0.000688,0.000694,0.000668,0.000678,0.000678,-,Arbitrum (ARB)
"Nov 3, 2024",0.000693,0.000693,0.000675,0.000688,0.000688,-,Arbitrum (ARB)
"Nov 2, 2024",0.000695,0.000699,0.000691,0.000693,0.000693,-,Arbitrum (ARB)
"Nov 1, 2024",0.000702,0.000715,0.000688,0.000695,0.000695,-,Arbitrum (ARB)
"Oct 31, 2024",0.000723,0.000727,0.000697,0.000702,0.000702,-,Arbitrum (ARB)
"Oct 30, 2024",0.000727,0.000728,0.000714,0.000723,0.000723,-,Arbitrum (ARB)
"Oct 29, 2024",0.000699,0.000736,0.000697,0.000727,0.000727,-,Arbitrum (ARB)
"Oct 28, 2024",0.000679,0.000702,0.000675,0.000699,0.000699,-,Arbitrum (ARB)
"Oct 27, 2024",0.000670,0.000682,0.000669,0.000679,0.000679,-,Arbitrum (ARB)
"Oct 26, 2024",0.000666,0.000673,0.000664,0.000670,0.000670,-,Arbitrum (ARB)
"Oct 25, 2024",0.000682,0.000687,0.000656,0.000666,0.000666,-,Arbitrum (ARB)
"Oct 24, 2024",0.000667,0.000688,0.000665,0.000682,0.000682,-,Arbitrum (ARB)
"Oct 23, 2024",0.000673,0.000674,0.000652,0.000665,0.000665,-,Arbitrum (ARB)
